epochDates,High,Low,Open,Close,Volume,Adj Close,20dma,60dma,100dma
1526875200,273.980011,272.5700073,273.0100098,273.3699951,58025900,254.1923523,268.1025024,268.2296666,270.5074994
1526961600,274.25,272.2399902,273.9599915,272.6099854,52966400,253.4856262,268.5840012,268.1414998,270.5603992
1527048000,273.3900146,270.9899902,271.1700134,273.3599854,64694200,254.1830292,269.0705002,268.1236664,270.6152991
1527134400,273.2200012,270.7799988,272.9100037,272.7999878,76043800,253.662323,269.3949997,268.1428329,270.6746991
1527220800,272.8599854,271.5799866,272.1499939,272.1499939,56374800,253.0580139,269.6744995,268.2169993,270.7084991
1527566400,271.1700134,267.7600098,270.3099976,269.019989,115908600,250.147522,269.8999985,268.2159993,270.693999
1527652800,273.1099854,270.4200134,270.5,272.6099854,69678400,253.4856262,270.2814972,268.2229991,270.703999
1527739200,272.4899902,270.2600098,272.1499939,270.9400024,93519900,251.932785,270.6684967,268.1906657,270.6791989
1527825600,273.9400024,272.3299866,272.4100037,273.6000061,71258400,254.4062347,271.2174973,268.2043325,270.6759988
1528084800,275.1900024,274.2600098,274.5299988,274.8999939,45385200,255.615097,271.6614975,268.2176656,270.6795987
1528171200,275.5299988,274.1799927,275.0499878,275.1000061,51135000,255.8010254,272.0704971,268.1548325,270.6893988
1528257600,277.519989,275.0899963,275.7900085,277.3999939,62732200,257.9396973,272.5944962,268.1361659,270.7021988
1528344000,278.2799988,276.3399963,277.9500122,277.3699951,72969400,257.9117126,272.9879959,268.1469991,270.6966986
1528430400,278.25,276.6600037,276.8500061,278.1900024,72139700,258.6741943,273.2964966,268.195166,270.7088986
1528689600,279.3699951,278.3099976,278.4400024,278.5599976,58892500,259.01828,273.5819962,268.2544993,270.6983987
1528776000,279.3299866,278.1900024,279.0299988,278.9200134,72329000,259.3530273,273.8789963,268.333166,270.6961987
1528862400,279.480011,277.7999878,279.1900024,278.0299988,79070600,258.5253906,274.2254959,268.4588328,270.6723987
1528948800,279.3299866,278.0599976,279.0100098,278.730011,77097600,259.1763916,274.5499969,268.5884995,270.6327988
1529035200,277.5100098,275.3500061,276.6000061,277.1300049,120041600,258.8457336,274.8059967,268.7001663,270.5711987
1529294400,276.7000122,274.9500122,275.4899902,276.5599976,52917600,258.3132629,275.0674973,268.9149994,270.5049988
1529380800,275.75,273.5299988,274,275.5,97531500,257.3232422,275.1739975,269.2058329,270.4269989
1529467200,276.7200012,275.5899963,276.269989,275.9700012,53785500,257.7622375,275.3419983,269.3868332,270.320899
1529553600,275.980011,273.6799927,275.9599915,274.2399902,71061400,256.1464233,275.3859985,269.6141663,270.216499
1529640000,275.7900085,274.4899902,275.6600037,274.7399902,54898500,256.6133728,275.4829987,269.8626663,270.1462988
1529899200,273.6199951,269.1000061,273.4400024,271,137854200,253.1202087,275.425499,269.9934998,270.0372989
1529985600,272.5599976,270.7900085,271.6400146,271.6000061,68547400,253.6805878,275.5544998,270.2289998,269.9374991
1530072000,273.8699951,269.1799927,272.2600098,269.3500061,105110700,251.5790253,275.3915009,270.3720001,269.876499
1530158400,271.75,268.4899902,269.2900085,270.8900146,76650500,253.0174408,275.3890015,270.4941671,269.9460992
1530244800,273.6600037,271.1499939,272.1199951,271.2799988,97592500,253.3816833,275.2730011,270.5881668,269.9675992
1530504000,272.0400085,269.2399902,269.5100098,271.8599854,63554800,253.9234314,275.1210007,270.7904999,270.0094989
1530590400,272.980011,270.4200134,272.8699951,270.8999939,42187100,253.0268097,274.9110001,270.9554998,270.1421988
1530763200,273.1799927,270.9599915,272.1700134,273.1099854,56925900,255.0909424,274.6964996,271.0881663,270.2582986
1530849600,275.8399963,272.7099915,273.1400146,275.4200134,66493700,257.2485657,274.5990005,271.2824997,270.3590988
1531108800,277.9599915,276.5,276.5499878,277.8999939,50550400,259.5649109,274.5845001,271.4819997,270.4780988
1531195200,279.0100098,278.0799866,278.4100037,278.8999939,51966800,260.4989014,274.6014999,271.7111664,270.5711987
1531281600,278.0400085,276.519989,277.1499939,276.8599854,77054700,258.5935364,274.4984985,271.8699997,270.6094986
1531368000,279.4299927,277.6000061,278.2799988,279.3699951,60124700,260.9378662,274.5654984,272.0229996,270.6720987
1531454400,279.9299927,278.6600037,279.1700134,279.5899963,48216000,261.1434021,274.6084976,272.1763326,270.7539987
1531713600,279.7999878,278.8399963,279.6400146,279.3399963,48201000,260.9098816,274.7189972,272.350499,270.8468988
1531800000,280.9100037,278.4100037,278.4700012,280.4700012,52315500,261.9653625,274.9144974,272.5814992,270.9475989
1531886400,281.1799927,280.0599976,280.5599976,281.0599976,44593500,262.5164795,275.1924973,272.8229991,271.0110989
1531972800,280.7399902,279.4599915,280.3099976,280,61412100,261.5263062,275.3939972,273.1066655,271.032099
1532059200,280.480011,279.5,279.769989,279.6799927,82337700,261.227478,275.6659973,273.3741653,271.084599
1532318400,280.4299927,279.0599976,279.4500122,280.2000122,47047600,261.7131653,275.9389984,273.6056656,271.1700992
1532404800,282.5599976,280.6300049,281.7900085,281.6099854,68026900,263.0301514,276.4694977,273.8564987,271.3091989
1532491200,284.3699951,281.2799988,281.3299866,284.0100098,78882900,265.2717285,277.0899979,274.1814987,271.4584991
1532577600,284.1099854,283.0899963,283.2000122,283.3399963,57919500,264.6460266,277.7894974,274.4874985,271.5699991
1532664000,283.8200073,280.3800049,283.7099915,281.4200134,76768700,262.8526611,278.3159973,274.7911652,271.6553992
1532923200,281.6900024,279.3599854,281.5100098,279.9500122,63742500,261.4796753,278.749498,275.0799988,271.7270993
1533009600,282.019989,280.3800049,280.8099976,281.3299866,68570500,262.7685852,279.222998,275.3351654,271.7993991
1533096000,282.1300049,280.1300049,281.5599976,280.8599854,53853300,262.3295288,279.7209976,275.5674983,271.819299
1533182400,282.5799866,279.1600037,279.3900146,282.3900146,63426400,263.7586365,280.1849991,275.8253316,271.8579993
1533268800,283.6600037,282.3299866,282.5299988,283.6000061,53935400,264.8888245,280.5939987,276.0603317,271.9267993
1533528000,284.9899902,283.2000122,283.6400146,284.6400146,39400900,265.86026,280.9309998,276.2706655,272.0201996
1533614400,286.0100098,285.2399902,285.3900146,285.5799866,43196600,266.7382202,281.2649994,276.4828318,272.1259995
1533700800,285.9100037,284.9400024,285.3900146,285.4599915,42114600,266.6261292,281.6949997,276.6908315,272.2385992
1533787200,285.9700012,284.9200134,285.5299988,285.0700073,35717000,266.2618103,281.9800003,276.9236649,272.3843994
1533873600,284.0599976,282.3599854,283.4500122,283.1600037,77076000,264.4778137,282.1585007,277.1056651,272.5064993
1534132800,284.1600037,281.769989,283.4700012,282.1000061,65732900,263.4877625,282.2965012,277.2738317,272.6231995
1534219200,284.1700134,282.480011,282.9200134,283.8999939,43842000,265.1690063,282.4680008,277.4833318,272.8254993
1534305600,282.5400085,280.1600037,282.3800049,281.7799988,102925400,263.1889648,282.5040009,277.6234985,273.0627994
1534392000,285.0400085,283.3599854,283.3999939,284.0599976,69967900,265.3184814,282.7070007,277.8143321,273.2522995
1534478400,285.5599976,283.3699951,283.8299866,285.0599976,65618500,266.2525024,282.976001,278.0093323,273.4968994
1534737600,285.9700012,285.0599976,285.5700073,285.6700134,39807500,266.8222961,283.249501,278.2238327,273.7552997
1534824000,287.3099976,285.7099915,286.25,286.3399963,67272000,267.4480591,283.4860016,278.4603327,273.9871997
1534910400,286.7600098,285.5799866,285.8800049,286.1700134,44993300,267.2892456,283.5940018,278.7461665,274.2741998
1534996800,286.9400024,285.4299927,285.9700012,285.7900085,49204900,266.9343262,283.7165024,278.9658335,274.5244
1535083200,287.6700134,286.3800049,286.4400024,287.5100098,57487400,268.540863,284.0210022,279.2420003,274.7639001
1535342400,289.8999939,288.6799927,288.8599854,289.7799988,57072400,270.6611328,284.5125015,279.5116669,275.0053
1535428800,290.4200134,289.3999939,290.2999878,289.9200134,46943500,270.7919006,284.9420029,279.7620005,275.3073001
1535515200,291.7399902,289.8900146,290.1600037,291.480011,61485500,272.2489319,285.4730042,280.0350006,275.6121002
1535601600,291.3599854,289.6300049,290.9400024,290.2999878,61229500,271.1467896,285.8685028,280.2500005,275.8636002
1535688000,290.8099976,289.2900085,289.8399963,290.3099976,66140800,271.1561279,286.2040024,280.4656672,276.1291
1536033600,290.2099915,288.6799927,289.8399963,289.8099976,57594400,270.6890564,286.4625015,280.6593338,276.3679001
1536120000,289.6400146,287.8900146,289.4100037,289.0299988,72452400,269.9605713,286.6350021,280.8338338,276.6067001
1536206400,289.4899902,287,289.1499939,288.1600037,65909900,269.1479492,286.7700027,280.9878337,276.8150003
1536292800,288.7000122,286.7099915,286.980011,287.6000061,73524800,268.6249695,286.8965027,281.1473338,276.9891003
1536552000,289.0400085,287.8800049,288.7399902,288.1000061,50210900,269.0918884,287.1435028,281.3035004,277.1662003
1536638400,289.5499878,286.980011,287.3699951,289.0499878,50530500,269.979248,287.4910019,281.5021667,277.3678
1536724800,289.7999878,288.230011,289.0599976,289.1199951,59810800,270.0446167,287.752002,281.7115,277.5929001
1536811200,291.0400085,290,290.3200073,290.8299866,51034200,271.6417542,288.2045013,281.9669998,277.8354999
1536897600,291.269989,290,291.0599976,290.8800049,55079900,271.6885376,288.5455017,282.2154999,278.1144998
1537156800,290.8599854,289.0299988,290.8200073,289.3399963,68244000,270.2501526,288.7595016,282.4671666,278.3715997
1537243200,291.5799866,289.5499878,289.5799866,290.9100037,61930400,271.7164917,289.0215012,282.7366669,278.6175998
1537329600,291.6900024,290.8299866,290.9700012,291.2200012,49080600,272.0061035,289.2655014,283.0736669,278.8641998
1537416000,293.9400024,291.2399902,292.6400146,293.5799866,100360600,274.2103271,289.6360001,283.4399999,279.1548996
1537502400,293.2200012,291.8099976,293.0899963,291.9899902,105479700,273.9598389,289.9459991,283.817333,279.4249994
1537761600,291.5,290.3699951,291.3399963,291.019989,53409600,273.0497131,290.1214981,284.1528325,279.7031992
1537848000,291.6499939,290.480011,291.5299988,290.75,44370000,272.7964172,290.1699982,284.4773326,279.9844992
1537934400,292.2399902,289.4100037,290.9100037,289.8800049,79739700,271.9801636,290.1679977,284.7776662,280.2230994
1538020800,291.9100037,290.1000061,290.4100037,290.6900024,59249500,272.7400818,290.1284973,285.1074997,280.4607993
1538107200,291.2799988,289.9500122,289.9899902,290.7200012,70091400,272.7682495,290.149498,285.401,280.6987991
1538366400,292.9299927,290.980011,292.1099854,291.730011,62078900,273.7159119,290.2204987,285.6728333,280.9210992
1538452800,292.3599854,291.1400146,291.5599976,291.5599976,47258200,273.5563965,290.3079987,285.9005,281.1164993
1538539200,293.2099915,291.3200073,292.7399902,291.7200012,64694600,273.706543,290.4424988,286.1141668,281.3051993
1538625600,291.2399902,287.6600037,291.1799927,289.4400024,111545900,271.5672913,290.5064987,286.3238337,281.4697992
1538712000,290.269989,286.2200012,289.6900024,287.8200073,105951700,270.0473328,290.5174988,286.4646673,281.6369992
1538971200,288.2200012,285.5,287.0499878,287.8200073,87742200,270.0473328,290.5034988,286.6018341,281.7927994
1539057600,288.8599854,286.769989,287.3900146,287.3999939,74339000,269.6533203,290.4209991,286.7361674,281.9466992
1539144000,286.9100037,277.8800049,286.8299866,278.2999878,214731000,261.1152039,289.8799988,286.7000005,282.0163992
1539230400,278.8999939,270.3599854,277.0799866,272.1700134,274840500,255.3637543,288.9470001,286.5518341,282.0043994
1539316800,277.0899963,272.3699951,276.769989,275.9500122,183186500,258.9102783,288.2005005,286.4843343,282.0377997
1539576000,277.0400085,274.2999878,275.5499878,274.3999939,102263700,257.4559631,287.4535004,286.3963343,282.0481998
1539662400,280.8200073,276.0700073,276.6000061,280.3999939,118255800,263.0855103,286.9279999,286.3996674,282.1241998
1539748800,281.1499939,277.5599976,280.4400024,280.4500122,110626000,263.1324768,286.3895004,286.3803345,282.2072
1539835200,280.0700073,274.9700012,279.3999939,276.3999939,134557500,259.3324585,285.5305008,286.2535009,282.2810001
1539921600,279.2999878,275.4700012,277.1300049,276.25,139901600,259.1917725,284.7435013,286.1353343,282.3174002
1540180800,277.3599854,274.4100037,277,275.0100098,82415800,258.0283813,283.9430023,286.0285009,282.3581003
1540267200,274.8699951,268.6099854,270.9500122,273.6099854,146352700,256.7147827,283.0860016,285.9228338,282.3582001
1540353600,273.7600098,264.7000122,273.3299866,265.3200073,177806700,248.9367371,281.8580017,285.6560008,282.2624002
1540440000,271.8099976,266.230011,267.3800049,270.0799866,138061500,253.402771,280.8275009,285.4763341,282.2122
1540526400,271,262.2900085,265.9200134,265.3299866,201574600,248.9460907,279.5580002,285.1920003,282.0914999
1540785600,270.25,259.8500061,268.7999878,263.8599854,160749100,247.5668182,278.1644989,284.863,281.9563998
1540872000,268.1199951,263.1199951,263.6700134,267.769989,157116000,251.2353668,276.9749985,284.5818329,281.8521997
1540958400,273.230011,270.1199951,270.6499939,270.6300049,128296300,253.9188538,275.9204987,284.3326665,281.7728998
1541044800,273.730011,270.3800049,271.6000061,273.5100098,99495000,256.6210327,275.123999,284.1335002,281.7187997
1541131200,275.230011,269.5899963,274.75,271.8900146,122634100,255.1010437,274.3274994,283.9138336,281.6573999
1541394000,274.0100098,271.3500061,272.4400024,273.3900146,65622500,256.5083923,273.6059998,283.7510005,281.6039999
1541480400,275.2999878,273.25,273.3200073,275.1199951,60085900,258.1315918,272.9919998,283.634667,281.5838998
1541566800,281.1000061,277.0799866,277.5599976,281.0100098,102752100,263.6578674,273.1275009,283.5865005,281.6284
1541653200,281.2200012,279.2200012,280.1099854,280.5,65584900,263.1794128,273.5440002,283.5651672,281.6784
1541739600,279.2399902,276.1799927,279.0299988,277.7600098,98812600,260.60849,273.6345001,283.4601674,281.6963
1541998800,277.4599915,271.9899902,277.1900024,272.5700073,99673600,255.7390137,273.5430008,283.2520009,281.6796002
1542085200,275.3299866,271.25,273.0899963,272.0599976,98176600,255.2605286,273.126001,283.0251673,281.6528003
1542171600,274.6099854,268.4500122,274.1600037,270.2000122,125335900,253.5153961,272.613501,282.7561676,281.6448004
1542258000,273.5400085,267.0100098,268.7799988,273.019989,135101400,256.1612549,272.4445007,282.5370005,281.6590002
1542344400,274.75,271.2099915,271.7900085,273.730011,126668000,256.8274231,272.3185013,282.3360006,281.7028003
1542603600,273.3800049,268.0700073,273.0499878,269.1000061,103061700,252.4833374,272.0230011,282.0291672,281.6849002
1542690000,267,263.1499939,265.3599854,264.1199951,136021300,247.8108063,271.5485016,281.6015004,281.6133002
1542776400,267.1499939,265.0100098,265.8599854,265.019989,75563700,248.6552124,271.5335007,281.1865,281.5449002
1542949200,264.8200073,263.0700073,263.1799927,263.25,42807900,246.9945068,271.1920013,280.7159999,281.4684003
1543208400,267.75,265.3399963,265.7799988,267.5,79981400,250.9821014,271.300502,280.3360001,281.4123004
1543294800,268.3999939,265.6600037,266.3399963,268.3999939,75502400,251.8265228,271.5275024,279.9708333,281.3421002
1543381200,274.5799866,268.3299866,269.6000061,274.5799866,127629600,257.6248779,271.8680023,279.7169998,281.3089001
1543467600,275.5499878,272.4299927,273.7099915,273.980011,82346400,257.0619507,272.0355026,279.4661667,281.2597003
1543554000,276.2799988,273.4500122,273.8099976,275.6499939,98204200,258.6288452,272.1425018,279.2576665,281.2476004
1543813200,280.3999939,277.5100098,280.2799988,279.2999878,103176300,262.0534363,272.5130005,279.1193329,281.2469003
1543899600,278.8500061,269.8999939,278.3699951,270.25,177986000,253.5622559,272.3559998,278.8218328,281.1535004
1544072400,269.9700012,262.4400024,265.9200134,269.8399963,204185400,253.1776428,272.0919998,278.5016663,281.0585004
1544158800,271.2200012,262.6300049,269.4599915,263.5700073,161018900,247.2947998,271.2199997,278.0758331,280.8895004
1544418000,265.1600037,258.6199951,263.3699951,264.0700073,151445900,247.7639008,270.3985001,277.6298335,280.7196005
1544504400,267.8699951,262.480011,267.6600037,264.1300049,121504400,247.8202362,269.7169998,277.1840001,280.5609006
1544590800,269,265.3699951,267.4700012,265.4599915,97976700,249.0680695,269.361499,276.7860001,280.4187006
1544677200,267.4899902,264.1199951,266.519989,265.3699951,96662700,248.9835815,269.0269989,276.3603333,280.2704004
1544763600,264.0299988,259.8500061,262.9599915,260.4700012,116961100,244.3861847,268.5404984,275.8478333,280.0590005
1545022800,260.6499939,253.5299988,259.3999939,255.3600006,165492300,239.5917206,267.6574989,275.2108335,279.7725005
1545109200,257.9500122,253.2799988,257.2000122,255.0800018,134515100,239.3290405,266.7249985,274.595667,279.4899005
1545195600,259.3999939,249.3500061,255.1699982,251.2599945,214992800,235.7449036,265.8329979,273.9330004,279.1883003
1545282000,251.6199951,244.6499939,249.8600006,247.1699982,252053400,231.9074402,264.985498,273.2066671,278.8605002
1545368400,249.7100067,239.9799957,246.7400055,240.6999969,255345600,227.1557922,263.7694984,272.3870003,278.4542003
1545627600,240.8399963,234.2700043,239.0399933,234.3399963,147311600,221.1536407,262.3239983,271.4478335,277.9890004
1545800400,246.1799927,233.7599945,235.9700012,246.1799927,218485400,232.3274078,261.2579979,270.7055,277.6269002
1545886800,248.2899933,238.9600067,242.5700073,248.0700073,186267300,234.111084,260.2414986,269.9778333,277.2716002
1545973200,251.3999939,246.4499969,249.5800018,247.75,153100200,233.809082,258.8999992,269.2476667,276.9027
1546232400,250.1900024,247.4700012,249.5599976,249.9199982,144299400,235.8569794,257.6969986,268.551,276.5461002
1546405200,251.2100067,245.9499969,245.9799957,250.1799927,126925200,236.1023254,256.4234985,267.8966665,276.1933002
1546491600,248.5700073,243.6699982,248.2299957,244.2100067,144140700,230.4682617,254.6689995,267.1698331,275.7847002
1546578000,253.1100006,247.1699982,247.5899963,252.3899994,142628800,238.1879883,253.7759995,266.579333,275.4770001
1546837200,255.9499969,251.6900024,252.6900024,254.3800049,103139100,240.0660095,253.0029999,266.0289998,275.1998001
1546923600,257.3099976,254,256.8200073,256.769989,102512600,242.3215179,252.662999,265.6701665,274.9285001
1547010000,258.9100037,256.1900024,257.5599976,257.9700012,95006600,243.4539948,252.3579987,265.4334997,274.6904001
1547096400,259.1600037,255.5,256.2600098,258.8800049,96823900,244.3127899,252.0954987,265.1489995,274.4386002
1547182800,259.0100098,257.0299988,257.6799927,258.980011,73858100,244.4071808,251.7714996,264.8919998,274.1778003
1547442000,258.2999878,256.4100037,256.8599854,257.3999939,70908200,242.9160461,251.3729996,264.5086665,273.8951001
1547528400,260.7000122,257.8099976,257.8200073,260.3500061,85208300,245.7000885,251.3669998,264.1736664,273.6352002
1547614800,261.9700012,260.6000061,260.8299866,260.980011,77636700,246.2946167,251.6480003,263.9166667,273.3833002
1547701200,263.9200134,259.9599915,260.0100098,262.9599915,96118400,248.1631775,252.0419998,263.6951665,273.155
1547787600,266.980011,263,264.980011,266.4599915,127900300,251.4662628,252.8019997,263.5526662,272.9444998
1548133200,265.0599976,261.0599976,264.8200073,262.8599854,115531200,248.0688324,253.586499,263.3734996,272.6752997
1548219600,264.7900085,260.6600037,264.0100098,263.4100037,86030300,248.5878906,254.7219994,263.3416662,272.4101996
1548306000,264.2000122,262.0799866,263.2099915,263.5499878,59204100,248.7200012,256.1824989,263.2328328,272.1308994
1548392400,266.7000122,263.6600037,265.6099854,265.7799988,96883400,250.8245239,257.1624992,263.240333,271.8856995
1548651600,263.8299866,261.7900085,263.3900146,263.7600098,85613700,248.9181824,257.9469994,263.2386668,271.6201996
1548738000,264.5499878,262.480011,263.9200134,263.4100037,66136300,248.5878906,258.7299995,263.1660004,271.3561996
1548824400,268.519989,264.25,265.1000061,267.5799866,92473700,252.5231934,259.612999,263.1151667,271.1416995
1548910800,270.4700012,267.269989,267.5100098,269.9299927,104012100,254.7410278,260.600499,263.0554998,270.9593994
1548997200,271.2000122,269.1799927,270.1499939,270.0599976,85782500,254.8636322,261.8929985,263.0249995,270.7839993
1549256400,272.0299988,269.3599854,270.1099854,271.9599915,60744800,256.6567993,262.8714981,263.0011658,270.6225992
1549342800,273.4400024,271.8800049,272.4400024,273.1000061,79552800,257.7326355,263.8074982,262.9674993,270.4630994
1549429200,273.3399963,271.9200134,272.7900085,272.7399902,58347800,257.3929138,264.6059982,262.8296656,270.2992993
1549515600,271.5499878,268.2900085,270.9400024,270.1400146,95482000,254.9392242,265.2144989,262.6569992,270.0923996
1549602000,270.5799866,267.8299866,268.75,270.4700012,75788900,255.2506561,265.7939987,262.5354991,269.8882996
1549861200,271.4899902,270.0299988,271.2000122,270.6199951,68021400,255.3922119,266.3759979,262.5029989,269.7010995
1549947600,274.519989,272.3399963,272.4200134,274.1000061,72270200,258.6763306,267.2109985,262.536999,269.5329996
1550034000,275.9299927,274.5599976,275.0299988,274.9899902,65277200,259.5162354,267.9429977,262.616832,269.3706995
1550120400,275.6400146,272.8699951,273.7799988,274.3800049,83234400,258.9406128,268.6129974,262.6394989,269.1786996
1550206800,277.4100037,276.1300049,276.3599854,277.3699951,97088700,261.7622986,269.3334976,262.7001653,269.0324997
1550552400,278.5799866,276.4700012,276.480011,277.8500061,59120800,262.2153625,269.9029984,262.8459986,268.9007999
1550638800,278.9200134,277.25,277.8099976,278.4100037,76610800,262.7437744,270.6804993,263.0841654,268.7773999
1550725200,278.1000061,276.3500061,277.7000122,277.4200134,64214700,261.8094788,271.3809998,263.2908325,268.6528
1550811600,279.3599854,277.3999939,278.1099854,279.1400146,78114600,263.4328003,272.1605011,263.5556661,268.5373001
1551070800,281.3099976,279.4299927,280.730011,279.519989,69030700,263.7913513,272.8475006,263.7559992,268.4253
1551157200,280.2999878,278.8999939,279.1300049,279.3200073,56844100,263.6026306,273.6255005,263.9379995,268.3012
1551243600,279.5899963,277.480011,278.519989,279.2000122,56921600,263.4893799,274.4150009,264.0149999,268.1776001
1551330000,279.4500122,278.3200073,278.9599915,278.6799927,69268300,262.9986267,274.9700012,264.0933329,268.0472
1551416400,280.8800049,278.8200073,280.4400024,280.4200134,78880500,264.6407471,275.4945023,264.1728333,267.9570001
1551675600,281.8699951,276.8399963,281.6000061,279.3999939,106494600,263.6781006,275.9615021,264.1745,267.8728
1551762000,279.7600098,278.4100037,279.5400085,279.019989,59114600,263.3194885,276.314502,264.3206665,267.7847998
1551848400,279.1600037,276.9700012,279.1499939,277.3299866,75039800,261.7245789,276.526001,264.4454997,267.6840997
1551934800,276.9899902,274.0700073,276.8299866,275.0100098,94885100,259.5351563,276.639502,264.6361664,267.6512
1552021200,274.6499939,272.4200134,272.9400024,274.4599915,85795800,259.0160828,276.8555008,264.8093328,267.6740997
1552276800,278.6199951,275.230011,275.2600098,278.4400024,65098900,262.7721252,277.2540009,265.0478327,267.6989996
1552363200,280.0700073,278.8500061,279.0599976,279.4899902,79667500,263.7630005,277.6975006,265.2816661,267.7498996
1552449600,282.3800049,280.2999878,280.480011,281.3399963,80639200,265.5089111,278.0595001,265.5478327,267.7592996
1552536000,281.8399963,280.6700134,281.3699951,281.1600037,67518400,265.3391418,278.3680008,265.8926661,267.7663995
1552622400,282.2099915,280.3299866,280.5400085,281.3099976,81309000,266.6499634,278.7145004,266.3251661,267.8154996
1552881600,282.6600037,281.2999878,281.5499878,282.3299866,62199800,267.6168213,278.9625,266.7793325,267.8762994
1552968000,284.3599854,281.4100037,283.5100098,282.3999939,90268100,267.6832275,279.1899994,267.2983325,267.9501993
1553054400,283.5,280.3200073,282.1600037,281.5499878,84609200,266.877533,279.3469986,267.8713323,268.0295993
1553140800,285.1799927,280.5899963,280.6400146,284.730011,79550400,269.8918152,279.7124985,268.6051659,268.2236993
1553227200,283.7999878,279.1799927,283.2200012,279.25,122659300,264.6973877,279.7179977,269.3536659,268.3153995
1553486400,280.1900024,277.6400146,278.8699951,279.0400085,85575200,264.4983521,279.6939987,269.9013329,268.4524997
1553572800,282.1799927,279.5599976,280.9899902,281.1199951,68125900,266.4699097,279.7839981,270.452166,268.6250998
1553659200,281.7600098,277.9299927,281.1099854,279.6499939,72224700,265.0765076,279.8064972,270.9838326,268.7438998
1553745600,281.2099915,279.0700073,280.3500061,280.7099915,56238500,266.0813293,279.9079971,271.4969991,268.8446997
1553832000,282.8399963,281.1400146,282.3900146,282.480011,82186800,267.7590637,280.010997,272.0353327,268.9343997
1554091200,286.1600037,284.3999939,284.7000122,285.8299866,77617900,270.9344482,280.3324966,272.7289991,269.0737994
1554177600,286.230011,285.0899963,286.0400085,285.9700012,40070400,271.0672302,280.6799973,273.2886658,269.1995993
1554264000,287.7600098,285.75,287.3200073,286.4200134,68243200,271.4937439,281.1344986,273.8226659,269.3125995
1554350400,287.4599915,286.0100098,286.7799988,287.1799927,48997500,272.2141113,281.7429977,274.3294993,269.3742993
1554436800,288.6300049,287.6000061,287.9200134,288.5700073,58621700,273.5316772,282.4484985,274.8394994,269.4549994
1554696000,288.9100037,287.3699951,288.1000061,288.7900085,53566300,273.7402039,282.9659988,275.3379995,269.5652994
1554782400,288.0799866,286.7000122,287.7200012,287.3099976,66142300,272.3373413,283.3569992,275.8101659,269.7126993
1554868800,288.3900146,287.3099976,287.769989,288.2900085,52601500,273.2663269,283.7044998,276.3249995,269.8749994
1554955200,288.8399963,287.5799866,288.8299866,288.2099915,55093100,273.1903687,284.0569992,276.7893326,270.0550992
1555041600,290.4700012,288.2600098,290,290.1600037,69727800,275.0387878,284.4994995,277.2756658,270.2264993
1555300800,290.3500061,289.0799866,290.2399902,289.9700012,49596700,274.8587341,284.8815002,277.7258326,270.3888992
1555387200,291.0100098,289.5,290.9500122,290.1600037,52153200,275.0387878,285.2695007,278.1208328,270.5994992
1555473600,291.4299927,288.9899902,291.3999939,289.4500122,58268300,274.3658142,285.664502,278.5639999,270.8527994
1555560000,290.3200073,288.6600037,290.1000061,290.019989,68708500,274.9061279,285.9290009,279.0074997,271.1027994
1555905600,290.4400024,289.0700073,289.1700134,290.269989,40160100,275.1430969,286.4800003,279.452833,271.3729993
1555992000,293.1400146,290.4200134,290.6799927,292.8800049,52246600,277.6170044,287.1720001,279.9044998,271.6267993
1556078400,293.1600037,292.0700073,292.7900085,292.230011,50392900,277.0009155,287.7275009,280.3789998,271.8650995
1556164800,292.7799988,290.730011,292.1199951,292.0499878,57770900,276.8302917,288.3475006,280.8563329,272.0397995
1556251200,293.4899902,291.2399902,292.1000061,293.4100037,50916400,278.1194153,288.9825012,281.2868332,272.2340994
1556510400,294.4500122,293.4100037,293.5100098,293.8699951,57197700,278.5554504,289.5520004,281.6858332,272.4162994
1556596800,294.3399963,291.9200134,293.4899902,294.019989,81111700,278.6976013,289.9615005,282.0851664,272.5634995
1556683200,294.9500122,291.7999878,294.7200012,291.8099976,71671900,276.6028137,290.2535004,282.4159999,272.7790994
1556769600,292.7000122,289.519989,291.6799927,291.1799927,65030200,276.0056152,290.4914993,282.717333,272.9924994
1556856000,294.3399963,291.2999878,292.8200073,294.0299988,56543700,278.7071228,290.8339996,283.0721664,273.2970993
1557115200,293.3099976,288.8999939,289.25,292.8200073,107198100,277.5602112,291.0464996,283.4501663,273.5845993
1557201600,290.8099976,285.8099976,290.1499939,287.9299927,144729900,272.9250183,291.0034988,283.7411662,273.8225992
1557288000,289.4299927,286.8699951,287.5299988,287.5299988,91568300,272.5458374,291.0144989,284.0229996,274.0432993
1557374400,287.3299866,283.2999878,285.230011,286.6600037,103471100,271.7211914,290.9329987,284.2323329,274.2561993
1557460800,288.9400024,282.2999878,285.6199951,288.1000061,112429300,273.0861206,290.9274994,284.4508331,274.5324994
1557720000,283.4899902,279.9299927,282.4200134,280.8599854,127290500,266.2234192,290.4624985,284.5588328,274.7874992
1557806400,285.1000061,281.8500061,281.9899902,283.3999939,77003200,268.631134,290.1339981,284.6593328,275.0706992
1557892800,285.769989,281.3599854,281.5899963,285.0599976,73956400,270.2045898,289.8789978,284.7794993,275.4086992
1557979200,289.2099915,285.7600098,285.8399963,287.7000122,76749600,272.7069702,289.7914978,284.9343328,275.8139993
